x,y,maze,label,session,trial_id,choice
-0.18827005079947412,0.24926018645055592,5,0.0,june_16_g0,351,4
1.0627799141220748,-0.2936197880189866,6,1.0,june_16_g0,352,1
-0.3363000466488302,1.5748701241100207,3,0.0,june_16_g0,353,1
0.5610499281901866,0.37913018034305423,4,1.0,june_16_g0,354,4
0.8793799192644656,0.5066601743455976,6,1.0,june_16_g0,355,3
-0.11753005278296769,0.31010018358938396,3,0.0,june_16_g0,356,1
0.37371993344277143,1.1349501447984949,1,0.0,june_16_g0,357,3
0.2400999371893704,1.2285501403966919,6,1.0,june_16_g0,358,3
0.5715299278963357,0.026960196904838085,1,0.0,june_16_g0,359,2
0.24533993704244494,0.28553018474485725,2,1.0,june_16_g0,360,1
-0.012730055721476674,0.6751401664223522,5,1.0,june_16_g0,361,2
-0.4175200443714857,0.3276501827640459,1,0.0,june_16_g0,362,1
0.14839993976056576,1.9761801052372903,3,0.0,june_16_g0,363,4
-0.3166500471998006,1.737500116461888,1,0.0,june_16_g0,364,2
0.2505799368955195,1.8509901111247018,1,0.0,june_16_g0,365,2
0.4352899317163974,-0.5053897780599073,5,1.0,june_16_g0,367,4
-0.1005000532604754,0.01877019728999585,1,0.0,june_16_g0,368,2
0.10647994093596935,-0.14970979478675872,1,0.0,june_16_g0,369,3
0.36454993369989097,1.0331601495854557,1,1.0,june_16_g0,371,4
0.274159936234355,0.5312301731901243,6,1.0,june_16_g0,372,1
0.2820199360139668,0.6119601693935692,3,0.0,june_16_g0,373,1
-0.3061700474936515,0.06557019508909434,4,1.0,june_16_g0,375,3
-0.148970051901415,0.603770169778727,2,1.0,june_16_g0,376,4
0.5505699284840375,1.7878101140959188,3,0.0,june_16_g0,377,1
0.498169929953292,0.8880801564082503,6,1.0,june_16_g0,378,1
0.14839993976056576,-0.1532197946216911,1,0.0,june_16_g0,379,3
0.9173699181992561,1.7573901155265048,6,1.0,june_16_g0,380,4
0.4811399304307997,0.3428601820487529,6,nan,june_16_g0,382,3
0.9619099169503897,1.5924201232846826,3,nan,june_16_g0,383,2
-0.3887000451795757,0.6248301687883213,2,nan,june_16_g0,384,2
-0.10967005300335586,0.5569701719796285,4,nan,june_16_g0,386,2
0.17197993909940124,1.4555301297223195,5,nan,june_16_g0,387,1
0.16935993917286396,1.1817501425975934,3,nan,june_16_g0,388,3
1.0391999147832394,1.1162301456788555,2,nan,june_16_g0,389,3
-0.4869500424247235,1.2841599900275469,5,nan,june_16_g0,391,2
-0.42931004404090345,0.5096200264524668,3,nan,june_16_g0,392,4
-0.32451004697941244,0.4733500281581655,5,nan,june_16_g0,393,4
0.43397993175312877,1.4222199835348874,3,nan,june_16_g0,394,1
0.10385994100943208,0.7295800161082298,4,nan,june_16_g0,395,3
-0.02714005531743169,-0.24970993783790618,4,nan,june_16_g0,396,3
0.11259003332816064,0.8179501026170328,5,nan,june_16_g0,397,1
-0.23500010278075933,1.7656500580487773,1,nan,june_16_g0,398,4
-0.29614015435799956,0.17686007567681372,3,nan,june_16_g0,399,1
-0.31404996872879565,0.2781001615803689,6,nan,june_16_g0,400,1
-0.3192899685818702,1.945040037855506,4,nan,june_16_g0,401,1
0.995949994539842,0.360860112356022,6,nan,june_16_g0,402,2
0.06192002072930336,1.0382900804979727,3,nan,june_16_g0,403,2
-0.5144799631088972,0.2953401154372841,4,nan,june_16_g0,404,4
-0.19352997210808098,-0.025239869486540556,5,nan,june_16_g0,405,4
-0.14374997350387275,1.9193000390660018,1,nan,june_16_g0,408,4
0.4352700102608651,0.874490088201128,2,nan,june_16_g0,409,4
-0.42146996571682394,2.0854400312528014,2,nan,june_16_g0,410,2
0.10777001944370568,-0.03225986915640533,6,nan,june_16_g0,411,4
-0.13326997379772365,1.9087700395612046,3,nan,june_16_g0,412,3
0.5138700080569834,-0.41367985121905804,3,nan,june_16_g0,413,2
0.29772001411765814,2.1614900276763365,3,nan,june_16_g0,414,4
-0.17256997269578278,0.30938011477701366,5,nan,june_16_g0,416,3
0.29510001419112086,0.17249012121465057,3,nan,june_16_g0,417,2
0.1156300192233175,0.8347100900718942,5,nan,june_16_g0,418,3
-1.2087799436412752,0.4977501059183851,1,nan,june_16_g0,419,1
-1.607019932474941,-0.20892986084800214,3,nan,june_16_g0,420,2
-1.4039699381683022,-1.3040498093469068,2,nan,june_16_g0,421,3
-0.8969999523833394,0.45212010806426406,2,nan,june_16_g0,422,3
-0.41491996590048075,1.9391900381306186,2,nan,june_16_g0,423,1
-0.0690799755975604,-0.0486398683860898,5,nan,june_16_g0,424,3
-0.8131599547341466,-0.3937898521544412,2,nan,june_16_g0,425,2
-0.7432900492567569,1.164890176965855,3,nan,june_16_g0,427,4
0.1684699251782149,0.7869801947381347,1,nan,june_16_g0,428,3
-0.44985005748458207,1.9663401392754167,6,nan,june_16_g0,429,1
-0.8939400450326502,0.9320601879153401,1,nan,june_16_g0,430,4
-0.5009400560520589,0.03935022989753634,2,nan,june_16_g0,432,3
-0.7668700485955924,-0.07647976465523243,5,nan,june_16_g0,433,2
-0.03589006909169257,0.15635022439528257,6,nan,june_16_g0,436,2
1.4968098879326135,1.3883601664565504,3,nan,june_16_g0,437,2
-0.3751800595782697,0.059240228962153196,3,nan,june_16_g0,438,3
-0.2808600622229278,0.8829201902262866,6,nan,june_16_g0,439,4
-0.5887100535910577,-0.11508976283948869,1,nan,june_16_g0,440,2
-0.11842006677761674,-0.2519797564018518,3,nan,june_16_g0,441,2
-0.8323700467590243,-1.0031197210773826,1,nan,june_16_g0,442,4
0.21169992396607995,0.5330902066780254,3,nan,june_16_g0,443,1
