method,monkey,source,scope,maze,session,k,feature,variant,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_28_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_29_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_16_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_09_09_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_18_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy,full,0.093446856944495,0.14710456691454482,0.1268561479598104,0.1328517563786046,-0.009578240239687591,-0.6904650762779855,0.5094905094905094,0,0.00012853089786593846,0.014058308625656721,15,63,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy,no_origin,0.08891961741028975,0.1550447421534074,0.12872307203116798,0.13473261552030377,-0.009745663993887294,-0.6872252752074632,0.5064935064935064,0,0.00014931703979258982,0.014398453302947471,15,63,7,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy,mean_removed,-0.025912772369378664,-0.00927203894438414,-0.009478623894644126,-0.0064774249802507875,-0.009614381219433945,-0.5647205439687403,0.5944055944055944,0,0.00016648246273929512,0.017319829757627258,15,63,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy_bin,full,0.13844023576270814,0.1864292071659241,0.16679691025580837,0.1751676412471836,-0.008547554287179876,-0.6738318666034536,0.4875124875124875,0,-5.095159849457098e-05,0.012609380929865565,15,63,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy_bin,no_origin,0.13014264268741896,0.19108055141465385,0.1670419617502998,0.1734832255642519,-0.00965099660623947,-0.7415111811307961,0.45054945054945056,0,-6.747284519499924e-05,0.012924314568567538,15,63,7,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_10_g0,25,occupancy_bin,mean_removed,-0.022266041418922272,-0.014064546841833347,-0.014307139509746013,-0.006341652366988957,-0.007840898192010327,-0.4951739853888174,0.6063936063936064,0,1.6925545466690782e-05,0.01586881372878857,15,63,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_22_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,4,june_12_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy,full,0.18340635069870356,0.10835472535298972,0.10423202629082137,0.10011291486146609,0.0437080674497029,2.2002835805891676,0.03396603396603397,0,-0.0004510665501117995,0.020069746640562693,10,77,5,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy,no_origin,0.1842559870574413,0.06768441122383645,0.08753313907793153,0.0816792701233148,0.04136399454001573,2.116139879048891,0.03996003996003996,0,-0.0005801783885444192,0.01982107768197826,10,77,5,24,1,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy,mean_removed,0.08114662767453495,0.0016355531659979065,-0.007978895894918998,-0.006755731610808882,0.04875840417313037,1.882265939787368,0.05094905094905095,0,-0.0007625922623046879,0.026309245356173874,10,77,5,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy_bin,full,0.13501414818111251,0.1141890689910546,0.11499702943788627,0.11121690906360623,0.0114946393353373,0.6173013556605881,0.5584415584415584,0,-7.225757475310372e-05,0.018737844658890158,10,77,5,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy_bin,no_origin,0.11713010214370495,0.08094940574370478,0.08370098920599292,0.08185818880414204,0.016260164938637384,0.8148880523878311,0.4255744255744256,0,4.032786954250503e-05,0.01990437462123367,10,77,5,24,1,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_24_g0,25,occupancy_bin,mean_removed,0.0002656440910228043,-0.008638852272936946,-0.018183318464793458,-0.019330253227012956,0.014570181754946135,0.6632358481597447,0.5424575424575424,0,6.0598352990813146e-06,0.021959189871985314,10,77,5,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_8_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy,full,0.11302278601713817,0.11535139717732705,0.12458416434060922,0.1296326207718073,-0.012921300958975646,-1.3825949545293141,0.13786213786213786,0,7.577990498682488e-05,0.009400497825762102,24,59,12,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy,no_origin,0.08251713634915728,0.09498914555101035,0.09508959447331859,0.09992493943000488,-0.00875412600157792,-0.8893534457130811,0.33766233766233766,0,0.00014068100838851954,0.010001430874127448,24,59,12,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy,mean_removed,-0.01901359751245492,-0.017493525001541967,-0.0007375431716503658,-0.0030705905432093683,-0.01634949439956858,-1.3587743748932515,0.14185814185814186,0,6.76149156405312e-05,0.012082292408921001,24,59,12,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy_bin,full,0.1601617766957913,0.14501833387534846,0.15448260248734136,0.163378228794797,-0.006340360355499314,-0.6594135789712299,0.5254745254745254,0,-0.0001501686688040164,0.009387419191992973,24,59,12,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy_bin,no_origin,0.13935200749064858,0.12675536484208866,0.13273057309622427,0.1411319522250895,-0.0038775764942882707,-0.3919367163502724,0.6953046953046953,0,4.582918876100436e-05,0.010010304009239445,24,59,12,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_28_g0,25,occupancy_bin,mean_removed,-0.020821938665884113,-0.013476981400527261,-0.00812774529209583,-0.005935694077858382,-0.01011774034822858,-0.8240781030643184,0.3936063936063936,0,-0.00021860538199166678,0.012012374712332694,24,59,12,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy,full,0.1714109137607722,0.10754411964618532,0.12448386359125721,0.12042837329623841,0.017021398259730924,1.1984570649533892,0.21178821178821178,0,0.00011466528627403258,0.01410708273818256,15,76,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy,no_origin,0.1340391086809015,0.07104501651475865,0.07416850463563182,0.08148001366954043,0.024717803445243963,1.7067901738019577,0.07092907092907093,0,7.639968440011697e-05,0.01443727772697093,15,76,7,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy,mean_removed,0.0006122372179752949,0.006984496994621601,-0.03366948014149533,-0.022765265115987615,0.03201573973503992,1.7488776508140271,0.06493506493506493,0,-0.0001388852610357168,0.018385863059722358,15,76,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy_bin,full,0.15484144455417403,0.10281762203986738,0.10976363970500264,0.10537745940998715,0.02125898373952581,1.6289184479549312,0.0919080919080919,0,-5.626971464112887e-05,0.013085525233585351,15,76,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy_bin,no_origin,0.1360723050350153,0.07900223263517742,0.07864668898586197,0.08033607625586153,0.028045886214234608,2.016188187325319,0.03896103896103896,0,-0.00010382988994915404,0.013961849534257642,15,76,7,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_29_g0,25,occupancy_bin,mean_removed,0.019216402429502344,-0.005001448006474983,-0.023232135161607003,-0.01927796878604284,0.028362529185338603,1.862285707427024,0.054945054945054944,0,-0.00013148062417093215,0.015300557640469411,15,76,7,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_16_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=51; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_09_09_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=54; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_18_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=6, n_S=77; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy,full,0.03362476977970249,0.16113355417524355,0.12241679936592911,0.09702350689070716,-0.01234099115084511,-0.7068071455277085,0.46653346653346656,0,-0.00035003061247776635,0.016964967904243223,12,77,6,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy,no_origin,0.030788474430445748,0.14600665264195853,0.11760704837143733,0.09268987721560722,-0.016750899257320137,-0.9785665426635762,0.3156843156843157,0,-0.00033382635247211845,0.016776654615803764,12,77,6,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy,mean_removed,-0.029568006990088012,-0.0012772332185846894,-0.0026118853373685645,-0.014912596447328515,-0.00666037921198781,-0.2979542869031383,0.7732267732267732,0,-0.00031846262954132016,0.02128486436078088,12,77,6,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy_bin,full,0.05718474862640793,0.1748085032768519,0.14641478340418526,0.12188637320793026,-0.018153952354427835,-1.1445769977507385,0.25274725274725274,0,-0.0003473555584078716,0.015557360344487556,12,77,6,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy_bin,no_origin,0.052833752174530256,0.1589492246160173,0.13863887408092176,0.11302007228790101,-0.019937984789137622,-1.2553024453645505,0.2127872127872128,0,-0.00033334813849914127,0.01561746073468783,12,77,6,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_10_g0,25,occupancy_bin,mean_removed,-0.04056618171490662,-0.005570994839583939,-0.005470161782924322,-0.014412883362340104,-0.013127065704613066,-0.6463164784973384,0.5154845154845155,0,-0.0005484013782950523,0.019462082036903867,12,77,6,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy,full,0.1525621175351323,0.21895931567752627,0.19185090265476173,0.18502943773005054,-0.002679453586076852,-0.13983977522252558,0.8931068931068931,0,-0.0007205529021240651,0.014008179581493242,16,36,8,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy,no_origin,0.06527764090080226,0.13730350718357248,0.0936613772844967,0.09098087408578605,0.008969448357046009,0.6186215091616143,0.5314685314685315,0,-0.00043966103001927395,0.015209799930521267,16,36,8,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy,mean_removed,-0.02110749194817835,-0.019895825089256806,-0.014788878562434205,-0.014926074432809086,-0.005644182021095932,-0.2402856273013403,0.8101898101898102,0,-0.0009334051620768438,0.019604904845645803,16,36,8,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy_bin,full,0.13091709464208362,0.2491389544117801,0.1935065763936728,0.1895872072942184,-0.0015188673170137557,-0.058541011245003716,0.962037962037962,0,-0.00072410823745849,0.013576107802939528,16,36,8,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy_bin,no_origin,0.07049254341373175,0.18044509109202533,0.12309303175324042,0.1201181776186782,0.0038632125669192247,0.2933814571690027,0.7662337662337663,0,-0.0006136202799938897,0.015259426720804067,16,36,8,24,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_22_g0,25,occupancy_bin,mean_removed,-0.019507056142930374,-0.016344307467481015,-0.02350921962996777,-0.023380436685142333,0.005519146352349361,0.345163444581044,0.7312687312687313,0,-0.0010104707699175102,0.018917464247097362,16,36,8,25,0,100,1000,
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,5,june_12_g0,25,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=56; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy,full,0.07877054330990875,0.10719020211806876,0.097032834403188,0.09312243364020963,-0.002097261307710041,-0.1111552359327721,0.8921078921078921,0,-0.000696233676986014,0.012604243236651342,27,22,11,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy,no_origin,0.0840526625040676,0.11886871778265405,0.10464027004543387,0.10057488307918984,-0.0011468864189510403,-0.038550636094658336,0.9660339660339661,0,-0.000632668219148429,0.013338773413232021,27,22,11,29,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy,mean_removed,-0.005926735527557184,-0.021231976223297463,-0.020055248172882553,-0.01989239957162742,0.006394467996827661,0.46575691306790096,0.6353646353646354,0,-0.0008165570914942576,0.015482379082306074,27,22,11,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy_bin,full,0.09080232396751735,0.1368828877152071,0.11607198464723827,0.10933741799785501,0.001137904518815569,0.1426869460849352,0.8821178821178821,0,-0.0005733663800389192,0.011993184701253923,27,22,11,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy_bin,no_origin,0.08858631688383008,0.145282596363289,0.12202337922932921,0.11520446268208785,-0.0016794643321489944,-0.0943724719995889,0.9280719280719281,0,-0.0004765104783006971,0.012746872349105548,27,22,11,29,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_24_g0,30,occupancy_bin,mean_removed,-0.02033193569627916,-0.013500538611783165,-0.021217897055318725,-0.021613470366121344,0.004499446556688873,0.35544567962554213,0.7232767232767233,0,-0.0006593267164600134,0.01451353489113609,27,22,11,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_8_g0,30,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=33, n_S=8; need >= 10 of each"
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy,full,0.12501634501445888,0.08578850304072044,0.07490352707856088,0.08637715790397764,0.02476208153632041,1.4423788728100357,0.1258741258741259,0,0.00030554293670780324,0.01695569663466194,51,12,6,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy,no_origin,0.12961104210679536,0.08567899000157052,0.07591037332374846,0.0883228401594852,0.025528409312566114,1.4535995038783698,0.11288711288711288,0,0.0002433117010450192,0.017394817172169886,51,12,6,29,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy,mean_removed,0.0013927392716517732,0.001998248758146229,-0.026292867703019668,-0.025817452984096958,0.027750654358457316,1.351003006063829,0.14985014985014986,0,0.00025339795561784905,0.020353216298869097,51,12,6,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy_bin,full,0.14216630576876557,0.13367735872024641,0.09447630071232808,0.1103792393477316,0.03549406221447615,2.184635132998529,0.03196803196803197,0,5.953319602314128e-06,0.01624441004304664,51,12,6,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy_bin,no_origin,0.14791744806632295,0.13585135659508865,0.09702610578394674,0.11190374261998262,0.037419478128741135,2.2809071400399104,0.030969030969030968,0,-4.063024767805146e-05,0.016423337767167374,51,12,6,29,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_28_g0,30,occupancy_bin,mean_removed,-0.0055976487187878645,0.03489557630635016,-0.03539070734576736,-0.029481058876157776,0.04708484690474372,2.37026719317976,0.02197802197802198,0,0.00015224686221964877,0.019800552518960138,51,12,6,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,30,occupancy,full,0.10564469735233194,0.09665432726567352,0.12156957570842498,0.11372067309787774,-0.016495612094148626,-1.6545835845130232,0.08391608391608392,0,0.00012780486500860847,0.01004688860372674,29,29,14,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,30,occupancy,no_origin,0.10308930350613524,0.08428190256266292,0.11584773058378804,0.11125298011203136,-0.01986475231351062,-1.9110796013129494,0.04695304695304695,0,0.00015681877624115098,0.010476576211685037,29,29,14,29,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,30,occupancy,mean_removed,-0.021771589686070392,-0.0245760608133129,-0.005075315853655588,-0.0044102097446500465,-0.018431062450538827,-1.4775511190049422,0.11888111888111888,0,0.00016783286214793982,0.012587649302592119,29,29,14,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,30,occupancy_bin,full,0.13375592590700613,0.10789576863680922,0.1422744709452868,0.13392725529346217,-0.017275015847466796,-1.7521486328467262,0.06993006993006994,0,0.00027917334610282887,0.010018664435476133,29,29,14,30,0,100,1000,
trial_by_trial,Faure,svm,top_ten,2,june_29_g0,30,occupancy_bin,no_origin,0.12860205209878406,0.10295450674670319,0.1350734883461406,0.12936709872940327,-0.016442014115028297,-1.602550338725231,0.0899100899100899,0,0.0002619181043479533,0.01042334322718599,29,29,14,29,0,100,1000,
