method,monkey,source,scope,variant,feature,maze,k,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_sessions,n_degenerate,n_rounds,n_perm,reason_skipped
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,4,3,0.37401078088578077,0.038768792074836016,0.13232938749962553,0.12638607154429662,0.07703205695834733,1.7491738362557083,0.06793206793206794,0,0.003185225172177061,0.042218120495243185,49,577,24,2,10,386,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,4,4,0.5714646595533758,0.6415880390968703,0.6159273732262184,0.6053054814817094,-0.00409007802884076,-1.1006944740240325,0.17782217782217782,0,-0.00022763189898073288,0.003509099228725386,49,577,24,4,10,2,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,4,4,-0.01769023108111601,0.006326076172191108,0.003799092815636077,0.00418612080373075,-0.009674684264145864,-1.018894561124377,0.25074925074925075,0,-0.00032734661958735235,0.009173998960445405,49,577,24,4,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,4,0.3917993002404947,0.36576383996894435,0.39383706003876107,0.375660717940257,-0.005967318884789519,-0.7359214818726623,0.4145854145854146,0,-0.00022924159464833392,0.007797132481497603,49,577,24,3,10,61,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,4,0.5122256750133922,0.5058241682381874,0.5173890355937395,0.5001774783598413,0.00024166464899944007,-0.028656159894258855,0.9820179820179821,0,0.0003993083664568326,0.005501215726011349,49,577,24,4,10,16,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,4,4,0.060498123497027434,0.05233201953887876,0.06599808540320552,0.04830066817792877,-0.000734305272614047,-0.17702695380627875,0.8671328671328671,0,0.0011575313848945382,0.01068671530991167,49,577,24,4,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,4,4,0.46920073082511793,0.4218341633701842,0.45232383043879665,0.4272898966052571,0.005710583575624151,0.7058967693511221,0.42157842157842157,0,0.0003321470784392837,0.007619296093575921,49,577,24,3,10,75,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,4,5,0.6288114648606097,0.6802985811766044,0.6630890134350309,0.6535954290698243,-0.0037871982338205656,-1.2513018816705517,0.13086913086913088,0,-6.182010483620459e-05,0.002977201731696265,49,577,24,5,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,4,5,-0.01740722049423545,0.00647200209016507,0.003670731845669038,0.0038108487951564437,-0.00920839952244793,-1.0261281316367028,0.26573426573426573,0,-0.00012290410359064576,0.00885415294517427,49,577,24,5,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,5,0.47735202964744894,0.43156640114903055,0.46779651474730605,0.45095929198400364,-0.004918687967415125,-0.7817520441208036,0.3916083916083916,0,-5.0291953482873185e-05,0.006227544974835963,49,577,24,4,10,52,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,5,0.56949789263966,0.5623223938008415,0.5730543869462746,0.5586848043505822,4.05475718222581e-05,-0.09993798268060478,0.9250749250749251,0,0.0004855789365863657,0.004453075325588657,49,577,24,5,10,1,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,4,5,0.061458398736441974,0.051241448203195254,0.06832386265001858,0.050025995797224825,-0.002825005753803095,-0.39159211542824707,0.7102897102897103,0,0.00133880807539889,0.010633037962596405,49,577,24,5,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy_bin,4,5,0.4992163500659329,0.4621593579363044,0.4870470153406282,0.4677979645103085,0.0032653640756503677,0.44722270860560687,0.6503496503496503,0,0.0004855007464141054,0.006215836708971203,49,577,24,4,10,52,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy,4,6,0.6226815258828711,0.6670395464658732,0.6528623196533804,0.6454546358994879,-0.004297941602061983,-1.6306144273671486,0.07892107892107893,0,-0.00010928178482305495,0.0025687616563052837,49,577,24,6,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy,4,6,-0.014878810041536754,0.006122236780760847,0.0056219189574140795,0.005008738538236247,-0.009693615378213116,-1.1489287102361116,0.2057942057942058,0,-2.833224286234587e-07,0.008436843791458962,49,577,24,6,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,no_origin,occupancy,4,6,0.41067810612252736,0.3730232442895614,0.4046232405107853,0.3909520245848826,-0.005936957341789562,-1.013627232573562,0.25074925074925075,0,1.4154625979339031e-05,0.0058711050537378,49,577,24,5,10,45,100,1000,
trial_by_trial,Faure,svm,top_ten,full,occupancy_bin,4,6,0.5500176574209024,0.5367585401633129,0.5511583025082354,0.5391027249639115,-0.0017424149439658754,-0.5337802035549271,0.6003996003996004,0,0.0003937734733038482,0.004002000079888511,49,577,24,6,10,0,100,1000,
trial_by_trial,Faure,svm,top_ten,mean_removed,occupancy_bin,4,6,0.05478883239356778,0.03534251279597223,0.056181011932463214,0.041407034950619856,-0.0037283508467715262,-0.5053407345547375,0.6033966033966034,0,0.001160554399962113,0.009674472909929415,49,577,24,6,10,0,100,1000,
