method,monkey,source,scope,maze,session,k,feature,variant,reason_skipped,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm
trial_by_trial,Nielsen,svm,top_ten,4,Nov_7_g0,12,occupancy_bin,mean_removed,,-0.033240372044605275,-0.01708285556146643,-0.004948711105747801,-0.00530756291693448,-0.02003347679169471,-1.1118008404593331,0.22777222777222778,0,-0.00037181984567706387,0.01768451347625764,19,46,9,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy,full,,0.25244152286672183,0.49707182696449903,0.341391959578832,0.3867848319529445,0.010668279149722182,0.5094681791295217,0.6013986013986014,0,0.00014611344785236223,0.020653234358715026,76,11,5,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy,no_origin,,0.08907906070158798,0.02822620943535996,0.09692294511532298,0.08185992294632685,-0.030738798962350947,-1.0772604764688747,0.24975024975024976,0,-0.0011647357604522841,0.027453029093612295,76,11,5,11,7,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy,mean_removed,,-0.012801383399599447,0.05752506025912872,-0.019813628129674677,0.002447105257585928,0.03104509986580901,0.9653412737741058,0.2777222777222777,0,-0.00026682998146917704,0.032436124609963916,76,11,5,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy_bin,full,,0.2839426965300462,0.34130140323017427,0.31616912707296985,0.329769821444892,-0.010347424378820691,-0.535430515511813,0.5724275724275725,0,-0.000501161856402383,0.018389431003958297,76,11,5,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy_bin,no_origin,,0.10759040998434401,0.02774120355900177,0.100319967313305,0.08103776169891788,-0.023013057734438555,-0.8102623157830793,0.3956043956043956,0,-0.0007958253336506747,0.02741980216532223,76,11,5,11,7,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Oct_25_g0,12,occupancy_bin,mean_removed,,-0.006817669925292544,-0.01461735491467452,0.008580076024813144,0.010611325426946552,-0.02031321314586338,-0.6734349702273998,0.4865134865134865,0,-0.0016363788767367073,0.027733686391159692,76,11,5,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy,full,,0.17133902608741075,0.2307071698682036,0.2030767199023176,0.20996162590076461,-0.005496074923733912,-0.45714273105910447,0.6343656343656343,0,-0.00021547832888423916,0.011551308237179297,54,27,13,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy,no_origin,,0.04534936734158018,0.08444839238028516,0.0590405942965627,0.05275576489493057,0.00900070026518604,0.6277405962572066,0.5224775224775224,0,-0.00030023271415421606,0.014816522995000548,54,27,13,11,6,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy,mean_removed,,-0.017826772529456622,-0.01135092925257134,-0.006152127925928634,-0.0032890787360111357,-0.009868247560044096,-0.6013930064735991,0.5164835164835165,0,-0.00014950423924524914,0.016160386330042062,54,27,13,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy_bin,full,,0.2112643623376049,0.21784011327003422,0.20728879186308227,0.20934686325238883,0.00623441024608401,0.5603840477460617,0.5494505494505495,0,-0.0001308526271620683,0.011358751018784356,54,27,13,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy_bin,no_origin,,0.07730558408108412,0.11010044734230688,0.07835079612463337,0.07242435832259422,0.018315438488081703,1.2233974416892583,0.15184815184815184,0,-0.00011294289136412755,0.015063282586237924,54,27,13,11,6,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_1_g0,12,occupancy_bin,mean_removed,,-0.011609653460478802,0.0051102923097984185,-0.013412810229176297,-0.013490360106911865,0.010201904592703889,0.7015138659103148,0.44755244755244755,0,-0.0002068886502613147,0.014837615831667563,54,27,13,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy,full,,0.19223543356858264,0.3844911442867112,0.2681781917049419,0.26873397977317925,0.01990720318858641,1.693766737548235,0.06893106893106893,0,-0.0008313308439780073,0.01224403193947704,23,33,11,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy,no_origin,,0.05348909549247371,0.03538858653328731,0.03138689380778718,0.0359817542400499,0.010754516988961967,0.6116075872780715,0.5314685314685315,0,-0.0007484525791932679,0.018807761393786197,23,33,11,11,4,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy,mean_removed,,-0.005160358904248002,-0.004092004721477236,-0.021027818181917204,-0.014994528225823272,0.01338499139100762,0.7492235847801577,0.4115884115884116,0,-0.0011879040131450287,0.019450662926513086,23,33,11,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy_bin,full,,0.22287946507711634,0.26779210431083766,0.23376691892290338,0.23355317381724766,0.011675738323901452,1.0074605480335133,0.28771228771228774,0,-0.0008418315434105064,0.012424873501741887,23,33,11,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy_bin,no_origin,,0.06557760949786318,0.032226202776479806,0.034759103126712536,0.036487510885383115,0.01327859913112367,0.7943486815868445,0.41358641358641357,0,-0.0008938057236019955,0.01784154135739725,23,33,11,11,4,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_4_g0,12,occupancy_bin,mean_removed,,-0.014241911059205702,-0.003023052106979465,-0.022697828891117395,-0.020708730323187926,0.013070798024060077,0.8003124039237469,0.3886113886113886,0,-0.0011352078966683488,0.017750575714033243,23,33,11,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy,full,,0.19148667220697851,0.16875353561427534,0.17960964613996308,0.1796852631962585,0.00047264924251616547,0.04044016005500847,0.971028971028971,0,2.2155437488499964e-06,0.01163283473970951,34,39,17,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy,no_origin,,0.10569611389642343,0.12196444663837354,0.10936358332498358,0.10658994419627538,0.005853516506769005,0.42072755736671286,0.6803196803196803,0,8.167013096609722e-05,0.013718726702686779,34,39,17,11,3,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy,mean_removed,,-0.026331085951541152,0.01326766622242832,-0.007305660633034493,-0.004416588823879655,-0.0006705851360993415,-0.06205831502788729,0.964035964035964,0,0.00033968017924006883,0.01627929013034635,34,39,17,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy_bin,full,,0.21737294820989572,0.2245332543335666,0.21451502309957438,0.21370840101706545,0.006841389213411264,0.6649773781998698,0.5144855144855145,0,-0.00020474728923698877,0.010596054442818085,34,39,17,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy_bin,no_origin,,0.10127288060176427,0.1672774632850085,0.12648165077364518,0.12165449104860594,0.010207101032260829,0.827479827845765,0.37962037962037964,0,-0.00015930668581736807,0.012527686318427577,34,39,17,11,3,100,1000
trial_by_trial,Nielsen,svm,top_ten,4,Nov_9_g0,12,occupancy_bin,mean_removed,,-0.0035403708643516225,-0.015251036629443597,-0.014757436548198579,-0.012065701045501764,0.004015865049952562,0.29573358057086463,0.7752247752247752,0,-0.00020903378566942575,0.014286165363657795,34,39,17,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy,full,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy,no_origin,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy,mean_removed,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy_bin,full,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy_bin,no_origin,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_6_g0,12,occupancy_bin,mean_removed,"n_H=0, n_S=60; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy,full,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy,no_origin,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy,mean_removed,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy_bin,full,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy_bin,no_origin,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_22_g0,12,occupancy_bin,mean_removed,"n_H=1, n_S=90; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy,full,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy,no_origin,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy,mean_removed,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy_bin,full,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy_bin,no_origin,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_3_g0,12,occupancy_bin,mean_removed,"n_H=1, n_S=94; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy,full,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy,no_origin,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy,mean_removed,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy_bin,full,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy_bin,no_origin,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_18_g0,12,occupancy_bin,mean_removed,"n_H=5, n_S=74; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy,full,,0.5291947482815273,0.3999107860846474,0.41374956457949713,0.41273226062935076,0.051311854578663385,4.226353093105299,0.004995004995004995,0,-5.730956005887139e-05,0.012154489463391932,15,87,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy,no_origin,,0.028602496394826805,0.20328545728392267,0.05838788223318611,0.04872696963049322,0.062386550907535074,2.916218119799773,0.014985014985014986,0,0.0001924318130346904,0.02132697779779608,15,87,7,11,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy,mean_removed,,0.09256185705453905,0.004386257777734467,-0.02360720585498948,-0.037692309366879916,0.07912381502707146,3.077666025240113,0.01098901098901099,0,0.0005804681676637841,0.0255204256131982,15,87,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy_bin,full,,0.3579224627641651,0.38529643658104534,0.32515657676207366,0.32861330173498154,0.04472451042407766,3.559487093803212,0.006993006993006993,0,-0.00015676792531018973,0.012608917286853668,15,87,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy_bin,no_origin,,0.0534584311127306,0.21657575933514953,0.07918037662755363,0.07006628211309301,0.06039376585361675,2.9529625531746326,0.014985014985014986,0,-4.140132220462546e-05,0.02046594431441385,15,87,7,11,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Oct_21_g0,12,occupancy_bin,mean_removed,,0.1305230937427553,-0.00856241069223393,-0.021936869956744695,-0.03634544078133723,0.09012149689430166,3.9407667344932076,0.005994005994005994,0,-0.00038970525578643946,0.02296791671474766,15,87,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy,full,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy,no_origin,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy,mean_removed,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy_bin,full,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy_bin,no_origin,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_7_g0,12,occupancy_bin,mean_removed,"n_H=4, n_S=78; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy,full,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy,no_origin,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy,mean_removed,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy_bin,full,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy_bin,no_origin,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Oct_25_g0,12,occupancy_bin,mean_removed,"n_H=9, n_S=102; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy,full,,0.372885261022736,0.3051514225627706,0.3597389249592532,0.3543685672741623,-0.01803540432395445,-1.1374613444186406,0.18581418581418582,0,0.0011854174479324182,0.016897999977054764,14,63,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy,no_origin,,0.1543593015381227,0.11534466310534879,0.15349723965484624,0.16116535982686175,-0.022479317419118267,-0.9123249390728575,0.3046953046953047,0,0.0015586997817080889,0.026348087365949666,14,63,7,11,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy,mean_removed,,-0.05374254967864674,-0.01712451313755684,-0.003121743145192131,0.005399418340386664,-0.03657236900569905,-1.330866363909679,0.11388611388611389,0,0.0009021831362536086,0.028158012823965187,14,63,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy_bin,full,,0.4386764787404695,0.3105526610372528,0.3772886235087516,0.3858250931497584,-0.006942288440393851,-0.507094921534317,0.6103896103896104,0,0.0007850218306319298,0.015238390176823819,14,63,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy_bin,no_origin,,0.22164685939501244,0.15659131777531987,0.19857541440107213,0.2048102739634327,-0.012573755597086261,-0.561780943175672,0.5454545454545454,0,0.0013445083343021902,0.02477525110180915,14,63,7,11,11,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_1_g0,12,occupancy_bin,mean_removed,,-0.029734216341158592,-0.020594003352251797,0.0002239119558947341,0.007612463234850545,-0.029082297442077836,-1.144782280612708,0.1938061938061938,0,0.0016131299212504134,0.026813332004841574,14,63,7,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy,full,,0.5573873821985935,0.42138769583284286,0.48176050230767437,0.48645541534406694,0.0052795801898475325,0.32279194356163193,0.7202797202797203,0,0.000407286179766399,0.01509422433633585,12,75,6,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy,no_origin,,0.2854790516530407,0.14165474458247684,0.1714038052509795,0.17861981154215045,0.038555089721193786,1.4013611155420194,0.12787212787212787,0,-0.00020750018906623386,0.027660671814250675,12,75,6,11,12,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy,mean_removed,,0.03434422673459651,-0.010408926067524131,-0.0045427008319559,-0.0006005711910817555,0.014539286345055016,0.4198418567952784,0.6693306693306693,0,0.0012135644757345757,0.03173986026795388,12,75,6,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy_bin,full,,0.505315099993988,0.34902360005596456,0.4141610250226367,0.42251390012324885,0.008831887452033504,0.5306760600475172,0.5864135864135864,0,0.0004169174464123597,0.015857074850649303,12,75,6,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy_bin,no_origin,,0.31592518804380415,0.1502914959566031,0.19411886022426106,0.2026143969394315,0.034741713418357356,1.2996269421799773,0.15784215784215785,0,-0.00014059957530199242,0.02684025073776034,12,75,6,11,12,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_4_g0,12,occupancy_bin,mean_removed,,0.05270215044088201,-0.014878636481095789,-0.003046274152913606,0.011002302678761473,0.014933742716969177,0.5249373953287493,0.5804195804195804,0,0.000317003036674526,0.027844729315084738,12,75,6,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy,full,,0.48466206584626476,0.33210746961434956,0.4037105492340875,0.40057089728965495,0.006244044468435961,0.5479789277322175,0.5694305694305695,0,-0.00010910512979325249,0.011593784499198527,19,64,9,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy,no_origin,,0.1707627993310899,0.11687110492302094,0.15355533062868568,0.1347468915142545,-0.0003341589444146864,0.016546426944680587,0.986013986013986,0,-0.0006205240031838395,0.017306761134990228,19,64,9,11,9,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy,mean_removed,,0.024071050850421022,0.0023412592508219843,-0.020251473910036927,-0.021633074287278672,0.034148429149279305,1.636804080494333,0.06993006993006994,0,-0.0007219888291556932,0.021303965693868353,19,64,9,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy_bin,full,,0.4449173343050167,0.3275155837524312,0.3924616644306999,0.3757034133830105,0.0021339201218687487,0.21055591909050497,0.8351648351648352,0,-0.00015183022305471862,0.010855787644426015,19,64,9,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy_bin,no_origin,,0.23554205267595513,0.1682409802079563,0.2161277557983637,0.19133706646763254,-0.0018408946910423996,-0.07825447827423149,0.9310689310689311,0,-0.000548472597346518,0.016515631082054824,19,64,9,11,9,100,1000
trial_by_trial,Nielsen,svm,top_ten,5,Nov_9_g0,12,occupancy_bin,mean_removed,,0.0011935320401340007,-0.0073470758364460285,0.0060755184289679465,-0.010247824763886524,-0.0009906187306967249,-0.03222629512864942,0.9790209790209791,0,-0.0004211726970954885,0.017670229585125177,19,64,9,12,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy,full,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy,no_origin,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy,mean_removed,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy_bin,full,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy_bin,no_origin,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_6_g0,14,occupancy_bin,mean_removed,"n_H=51, n_S=5; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy,full,,0.34403928497743075,0.29932350687508497,0.323433382287779,0.31824732220081686,0.0008410436819599187,0.09572490144713897,0.9270729270729271,0,-0.000144375482915792,0.010294282365178271,46,23,11,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy,no_origin,,0.06964449344416063,0.07077406733564262,0.05420622136741866,0.05956216226016861,0.013325088576107993,0.9212024053574697,0.33266733266733267,0,5.14445025217346e-05,0.014409041917813344,46,23,11,13,2,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy,mean_removed,,-0.0020600966064339274,-0.02182430295596268,-0.013389350266137325,-0.012499701458348356,0.001002326081044537,0.09049674091060991,0.939060939060939,0,-0.0004559776595452026,0.016114433800773115,46,23,11,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy_bin,full,,0.2637429402454422,0.27296834654229607,0.26787979203023315,0.26741433415400934,0.0007085803017478631,0.05908269653098437,0.954045954045954,0,9.152872574351325e-05,0.01044386279290339,46,23,11,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy_bin,no_origin,,0.07904917016848458,0.06230253428136894,0.06431463947731947,0.0630131958173102,0.007011934577611928,0.49440344448383605,0.6193806193806194,0,3.598750989695082e-05,0.01410982699563908,46,23,11,13,2,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_22_g0,14,occupancy_bin,mean_removed,,-0.012896749913536258,-0.007202410240485185,-0.018309482828508073,-0.015717397554004465,0.006963860114245548,0.46994255531869933,0.6263736263736264,0,4.559534526403286e-06,0.01480883248591858,46,23,11,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy,full,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy,no_origin,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy,mean_removed,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy_bin,full,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy_bin,no_origin,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_3_g0,14,occupancy_bin,mean_removed,"n_H=82, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy,full,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy,no_origin,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy,mean_removed,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy_bin,full,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy_bin,no_origin,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Nov_18_g0,14,occupancy_bin,mean_removed,"n_H=63, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy,full,,0.4666283625217683,0.3836240187454655,0.39161962999840005,0.39680724330538014,0.03091275398172677,1.9872022034043457,0.04195804195804196,0,-0.0006952227668677692,0.01590576776457162,55,11,5,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy,no_origin,,0.04947797818465553,0.2841576703781447,0.12100427150948866,0.11529605684248967,0.04866766010541096,1.691753061355311,0.07192807192807193,0,-0.0011411343521766757,0.02944211870832048,55,11,5,13,7,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy,mean_removed,,0.013542004380984027,0.013497679849977602,-0.03298463674151909,-0.03780942680803792,0.04891687389025932,1.6293399681707827,0.07092907092907093,0,-0.0012271430667290843,0.03077566249926575,55,11,5,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy_bin,full,,0.40185620968238916,0.39553643300461255,0.35679014117078994,0.3593718576861628,0.04061532191502448,2.424372090341888,0.03296703296703297,0,-0.0007204731641150513,0.017050103506722977,55,11,5,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy_bin,no_origin,,0.07030000392658417,0.2677024901450232,0.1417091831730925,0.13557209389119473,0.03036060850366004,1.1058902722885322,0.21878121878121878,0,-0.0012988417109587522,0.028628021249434307,55,11,5,13,7,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Oct_21_g0,14,occupancy_bin,mean_removed,,0.0022973971445761072,0.06861428602145489,-0.06292340628866787,-0.054596502285891316,0.09421579587029509,3.148439468186464,0.014985014985014986,0,-0.0012632822754660245,0.030325842091148136,55,11,5,14,0,100,1000
trial_by_trial,Nielsen,svm,top_ten,2,Nov_7_g0,14,occupancy,full,,0.2652104604267419,0.2244197577957798,0.24626025891821612,0.2597837452060391,-0.00820689295086674,-0.6556266681086449,0.4675324675324675,0,0.0001235082903492861,0.0127060134165189,54,20,10,14,0,100,1000
