method,monkey,source,scope,maze,session,k,feature,variant,reason_skipped,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy,full,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy,no_origin,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy,mean_removed,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy_bin,full,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy_bin,no_origin,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Oct_25_g0,25,occupancy_bin,mean_removed,"n_H=68, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy,full,,0.7078689608170002,0.3323087622901154,0.22565855395519854,0.24490471698566058,0.28480722608312825,5.701411153668873,0.001998001998001998,0,-0.00017856301288125232,0.049985131998877226,41,12,6,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy,no_origin,,0.19111755498531077,0.36358943696195645,0.15317304059368925,0.18157523320371938,0.10997935907492931,1.1939246843686613,0.22577422577422576,0,-0.0002365506459843485,0.09231395511283447,41,12,6,24,1,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy,mean_removed,,-0.030258418765367515,0.4560029177536592,-0.3351737909616142,-0.24455720890237373,0.5027377494261398,3.3352322677314397,0.004995004995004995,0,-0.0027064553598756076,0.15154692813337667,41,12,6,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy_bin,full,,0.6995355348990182,0.30367216540429814,0.40543530446615045,0.4023027234023594,0.09773483621740331,2.3135721530572355,0.022977022977022976,0,-0.0011546618507574462,0.04274320899717119,41,12,6,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy_bin,no_origin,,0.44927589646157323,0.2840502863341056,0.32004392583370034,0.30325673676037446,0.05501276010080203,0.8324281731602987,0.3826173826173826,0,-0.0014379236837268037,0.06781448010128588,41,12,6,24,1,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_1_g0,25,occupancy_bin,mean_removed,,-0.06258648393325744,0.26827884625696735,-0.2513610643959232,-0.2552497537333249,0.356151590226479,2.7614389708443787,0.003996003996003996,0,-0.005511432005922029,0.1309690440566983,41,12,6,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy,full,,0.395221620315575,0.7880183858673391,0.5724709792224766,0.5632727203980964,0.023748153281170525,0.5104806427901847,0.5944055944055944,0,0.002191272546776072,0.0422285958123091,54,11,5,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy,no_origin,,0.11422784282386371,0.2444024737527465,0.18421119257612678,0.19668841266198164,-0.011134644330749094,-0.2332081314726082,0.8291708291708292,0,0.004885950825653971,0.06869655468374948,54,11,5,24,1,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy,mean_removed,,-0.12074537285992887,0.24188239349714213,-0.08220084940047627,-0.08793390946382365,0.1456358897507566,1.3863645601785308,0.15984015984015984,0,0.005473966339405196,0.10110033640307559,54,11,5,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy_bin,full,,0.4797769076520376,0.7228937899850273,0.5685212103495823,0.5621359678634661,0.036006759712008285,0.7667082260259972,0.4165834165834166,0,0.0015305938870513811,0.04496647440924666,54,11,5,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy_bin,no_origin,,0.3014713095676733,0.45691664292858897,0.3292916965858854,0.3383768327729445,0.045359711568716155,0.6697427617329295,0.4745254745254745,0,0.0024272189491271784,0.06410295873672911,54,11,5,24,1,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_4_g0,25,occupancy_bin,mean_removed,,-0.0646303566294104,0.20231996874248767,-0.09608503503013001,-0.0958371212454002,0.16480588419430375,1.6048711670928817,0.1088911088911089,0,0.002519621568296872,0.10112105317461571,54,11,5,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy,full,,0.6712000250453835,0.302783060078857,0.5075290753166544,0.49736826118000693,-0.015457125686210438,-0.2577821829574131,0.7732267732267732,0,-0.0001852997167860172,0.059243140058083066,38,20,10,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy,no_origin,,0.43972354866503593,0.16386317667097272,0.29481033050958433,0.3063881153632272,0.001194139731598598,0.009692138102031216,0.986013986013986,0,0.0003362633094859091,0.08851260816567405,38,20,10,24,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy,mean_removed,,-0.1434854492368426,-0.2091559196276776,-0.20784575334907307,-0.2262790017536598,0.04074169311910633,0.25436878704273835,0.7942057942057942,0,-0.001079581241934798,0.1644119738402276,38,20,10,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy_bin,full,,0.695791847603848,0.46457974824179066,0.5731526857777648,0.5723737441861024,0.007422582940885714,0.1393918419134446,0.8961038961038961,0,4.4570849742996855e-05,0.052930013621056066,38,20,10,25,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy_bin,no_origin,,0.5672198440683289,0.36886177641396406,0.43149103008940004,0.4420741087925426,0.0312582408001752,0.44646598479501354,0.6443556443556444,0,-0.00015177335332329145,0.07035253574338883,38,20,10,24,0,100,1000
block_means,Nielsen,svm,top_ten,2,Nov_9_g0,25,occupancy_bin,mean_removed,,-0.1494560403777823,-0.040303430036929544,-0.239680869594863,-0.2567656358918462,0.15334351753599867,0.945092226018357,0.3356643356643357,0,0.0014975967865657914,0.16066783385697164,38,20,10,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy,full,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy,no_origin,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy,mean_removed,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy_bin,full,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy_bin,no_origin,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_6_g0,25,occupancy_bin,mean_removed,"n_H=65, n_S=3; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy,full,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy_bin,full,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy_bin,no_origin,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_22_g0,25,occupancy_bin,mean_removed,"n_H=71, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy_bin,full,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy_bin,no_origin,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_3_g0,25,occupancy_bin,mean_removed,"n_H=80, n_S=2; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy_bin,full,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy_bin,no_origin,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_18_g0,25,occupancy_bin,mean_removed,"n_H=67, n_S=1; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy_bin,full,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy_bin,no_origin,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_21_g0,25,occupancy_bin,mean_removed,"n_H=86, n_S=8; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy,full,,0.6054373462015255,0.5965982055504702,0.6009042647495331,0.5783439015475293,0.011393692727466598,0.23550557462017965,0.7892107892107892,0,-0.001888616115726812,0.05639912713155494,60,16,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy,no_origin,,0.4359265510357808,0.5772786318224739,0.5007120498018522,0.4756477878188822,0.018422672618760128,0.2767113507308152,0.7522477522477522,0,0.00015294233986710209,0.06602450615286042,60,16,8,24,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy,mean_removed,,-0.12917201641588608,-0.16167358120889247,-0.1513806501835072,-0.1806726712758013,0.02060386191726496,0.16450940490264052,0.8701298701298701,0,-0.00425727763550592,0.15112290733459358,60,16,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy_bin,full,,0.6430573119204763,0.5459486835754088,0.5442816191291553,0.5756753549025473,0.034524510732091285,0.8161629401480831,0.4205794205794206,0,0.000381320357077951,0.041833791630894755,60,16,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy_bin,no_origin,,0.45993306958314023,0.39204676493265866,0.34375204754628313,0.37556599577579447,0.06633089559686067,1.002815267017956,0.3046953046953047,0,0.0010692060822231077,0.06507847622693703,60,16,8,24,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_7_g0,25,occupancy_bin,mean_removed,,-0.08393446850219431,-0.006644895198564773,-0.18067452504945758,-0.1505582601037607,0.12032671072622961,0.98903137343505,0.3356643356643357,0,0.002337379397640107,0.11929786506043319,60,16,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy_bin,full,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy_bin,no_origin,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Oct_25_g0,25,occupancy_bin,mean_removed,"n_H=75, n_S=4; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy_bin,full,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy_bin,no_origin,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_1_g0,25,occupancy_bin,mean_removed,"n_H=50, n_S=7; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy,full,,0.610477421195913,0.6090960435331635,0.6652943697202066,0.6846107919776816,-0.06516584848440576,-1.373611556111722,0.14785214785214784,0,0.00037516384057232206,0.04771437167470025,55,19,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy,no_origin,,0.5081393471520146,0.5430232859473856,0.5783389573728012,0.5878333646780044,-0.0575048444757027,-1.0113531904037978,0.2827172827172827,0,0.0015960926648201635,0.058437485243830536,55,19,9,24,1,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy,mean_removed,,-0.17914009071012552,-0.4164860857466374,-0.07902322419516124,-0.03718281072478103,-0.23971007076841033,-1.6584793181769795,0.1008991008991009,0,0.0022699659935930205,0.14590476595631638,55,19,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy_bin,full,,0.6784230593119989,0.6761487014275765,0.7114457975958107,0.7079843632684889,-0.03242920006236216,-0.8992634001009782,0.35664335664335667,0,0.00026103921979865055,0.03635224037639031,55,19,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy_bin,no_origin,,0.6275157313836808,0.6494929279784785,0.669018880764777,0.6537137245023679,-0.022861972952492815,-0.5678156924075577,0.5564435564435565,0,-0.00014176650368702371,0.04001334720509634,55,19,9,24,1,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_4_g0,25,occupancy_bin,mean_removed,,-0.16848492603531462,-0.3109868637850422,-0.10347270406137285,-0.10672046394754595,-0.134639310905719,-1.0757276803637694,0.2967032967032967,0,0.0028953076098029305,0.12785263503586064,55,19,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy_bin,full,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy_bin,no_origin,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,3,Nov_9_g0,25,occupancy_bin,mean_removed,"n_H=72, n_S=6; need >= 10 of each",,,,,,,,,,,,,,,,,
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy,full,,0.3749078452657026,0.47520149458677297,0.5165120251379585,0.5154779657159336,-0.0909403255007083,-1.2770195094001715,0.1958041958041958,0,0.002181791214652589,0.07292145188846899,16,36,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy,no_origin,,0.3957375234111258,0.44299187948068536,0.4902884798923309,0.4945254776580195,-0.07304227732926966,-0.9811818809340292,0.3336663336663337,0,0.003220045764235324,0.07772496065755677,16,36,8,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy,mean_removed,,-0.45496001515464823,-0.17892287150999267,-0.11656124550188698,-0.12743058836351864,-0.19494552639961762,-1.2285328310950567,0.22577422577422576,0,0.00392647360475438,0.16187764378026984,16,36,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy_bin,full,,0.5888796911092943,0.6480602815191873,0.6630489123993262,0.6541342627278698,-0.04012160124935715,-0.8616378384292197,0.37462537462537465,0,0.0017873292664051905,0.048638683965136716,16,36,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy_bin,no_origin,,0.5991493342020898,0.6287407604694147,0.6496631512722061,0.6508004017315103,-0.03628672916610587,-0.7647067215986586,0.4385614385614386,0,0.002197922743928811,0.05032602803540231,16,36,8,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_6_g0,25,occupancy_bin,mean_removed,,-0.29838417469784995,-0.19744003495617307,-0.10168924805114748,-0.1615471341956001,-0.1162939137036377,-0.7566574035130209,0.4565434565434565,0,0.0056593208064443954,0.16117364866037878,16,36,8,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy,full,,0.6335641104500107,0.5218624879394093,0.5809965643574895,0.6106896856667217,-0.01812982581739553,-0.35071661747682403,0.7302697302697303,0,-0.0011227946769328478,0.04849223074406087,18,63,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy,no_origin,,0.5333699459418741,0.39175666730099734,0.460577932716512,0.4849864519390837,-0.01021888570636209,-0.1352027495451685,0.8841158841158842,0,-0.002242873484363411,0.05899297350705175,18,63,9,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy,mean_removed,,-0.20724509746239594,-0.18065870089756028,-0.15073804077697273,-0.12882150712985818,-0.05417212522656267,-0.39056801434099353,0.7022977022977023,0,-0.0035925731257606367,0.12950254563509264,18,63,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy_bin,full,,0.7296999254603262,0.6106441946480208,0.6689546544363734,0.681881508532931,-0.005246021430478698,-0.11551685611807938,0.926073926073926,0,-0.00051383559603143,0.040965327429012675,18,63,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy_bin,no_origin,,0.6588038077673883,0.4798722000097693,0.5663833618301404,0.5718811783342748,0.00020573380637123329,0.018049866483870344,0.989010989010989,0,-0.0007713901166046391,0.05413468979668332,18,63,9,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_22_g0,25,occupancy_bin,mean_removed,,-0.06611581922269245,-0.17915339607254474,-0.1630046793660498,-0.13636992775427279,0.027052695912542696,0.24104052319517483,0.8411588411588412,0,-0.00411977639479575,0.12932461270048579,18,63,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy,full,,0.8437999539820373,0.8748016709929781,0.7731433683004854,0.7464352321088765,0.09951151228282673,3.1100231488282395,0.015984015984015984,0,0.0010073158603082625,0.03167313930111157,40,45,20,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy,no_origin,,0.8055882739309551,0.6049098268199494,0.6986741813876973,0.6463494446136064,0.03273723737480039,0.6002260391278603,0.5054945054945055,0,0.00260696886512734,0.05019820291944164,40,45,20,24,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy,mean_removed,,0.2666076540970948,0.036926525589925485,-0.46337572256358056,-0.5755650988932582,0.6712375005719295,2.555905142277979,0.012987012987012988,0,0.010185642981415246,0.2586370858041095,40,45,20,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy_bin,full,,0.8510485791930715,0.8339047827908529,0.8291845059877331,0.8256587265343779,0.015055064730906675,0.552294924245612,0.5574425574425574,0,-0.0004638235643955643,0.028098915296930756,40,45,20,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy_bin,no_origin,,0.7802533878379293,0.7165835129023174,0.7247480432504507,0.7097579123774499,0.03116547255617308,0.6667557438180142,0.4805194805194805,0,-0.0004312788903140006,0.04738879528139644,40,45,20,24,1,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_3_g0,25,occupancy_bin,mean_removed,,-0.2005638876503858,-0.26581302024156545,-0.33328553467720956,-0.3389242784590629,0.10291645262216062,0.4886498738941551,0.6173826173826173,0,-0.0035974282868662557,0.21797586902089022,40,45,20,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy,full,,0.689064686980895,0.7743677673484879,0.5499098103411458,0.5731990632302634,0.17016179037898682,3.6972024066192795,0.000999000999000999,1,0.002633284998970552,0.04531223529447074,43,27,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy,no_origin,,0.632451690173303,0.6170310769495332,0.3693120613511824,0.3800857452976333,0.25004248023701037,4.243622755438674,0.000999000999000999,1,0.0017431031573240641,0.05851118051468243,43,27,13,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy,mean_removed,,0.11224833905851977,0.22453434564821542,-0.46423601501928874,-0.44105711588710156,0.6210379078065628,3.365061653735485,0.000999000999000999,1,0.009101287434176755,0.18185004714344175,43,27,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy_bin,full,,0.7466649688008308,0.7899064185049711,0.591640566862948,0.6044921056477004,0.17021935739757676,4.727746345822232,0.000999000999000999,1,0.0007216286664126838,0.03585169684091537,43,27,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy_bin,no_origin,,0.7049731403291569,0.6620016553974465,0.4523934780434219,0.4566503423574335,0.228965487662874,4.545550286270976,0.000999000999000999,1,0.0011036093400051542,0.05012855737424906,43,27,13,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_18_g0,25,occupancy_bin,mean_removed,,0.0356122600698539,0.2917199007116232,-0.447445529503798,-0.42032222776206324,0.5975499590236693,3.6020567543706603,0.000999000999000999,1,0.003556160750878028,0.16490406419944703,43,27,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy,full,,0.7017836151770116,0.7253846932687924,0.6739801196308198,0.6598470214896924,0.04667058366264587,1.1691615423975426,0.2037962037962038,0,-0.0012100283305331416,0.04095294812297074,27,59,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy,no_origin,,0.6331988389269797,0.7035783973019919,0.6147971995108936,0.592021227551393,0.0649794045833425,1.4826653046791796,0.10589410589410589,0,-0.0013078822652473445,0.044708193170361635,27,59,13,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy,mean_removed,,0.048916210222889785,-0.15358897734566374,-0.2190998543797985,-0.2432559417310793,0.17884151449405195,1.140212009498812,0.25574425574425574,0,-0.006802868061391498,0.16281567025157426,27,59,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy_bin,full,,0.7560304626150699,0.7701179657554146,0.7411446513311732,0.7383879579396992,0.023307909549805994,0.752239860064506,0.45454545454545453,0,-0.0003781424073740589,0.031487366217404285,27,59,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy_bin,no_origin,,0.7160237490049199,0.7399203372754677,0.6911673912701554,0.6821763695070941,0.041300162751569114,1.1242557489614433,0.24575424575424576,0,2.3452099693963224e-05,0.03671469831486781,27,59,13,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Oct_21_g0,25,occupancy_bin,mean_removed,,-0.007240672329851714,-0.18267076508318453,-0.21672589325935962,-0.23357595659803934,0.13019520622218136,0.8380976968788347,0.4155844155844156,0,-0.0003658853803670077,0.1557826636307101,27,59,13,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy,full,,0.2586310463395346,0.44750915745491526,0.36319459535092574,0.35820055939663925,-0.007627475476557566,-0.07576466079272512,0.9400599400599401,0,-0.0024083401488199643,0.06888614392422304,19,46,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy,no_origin,,0.25079999466429836,0.34881571741635037,0.34142102961853765,0.31575206647132464,-0.02877869200460681,-0.3332604060276821,0.7522477522477522,0,-0.003005222119944026,0.07733732966322415,19,46,9,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy,mean_removed,,-0.1811328980753988,-0.12835494937240174,-0.14631464922862414,-0.155177021827344,-0.003998088195916211,-0.002561172647712479,1.0,0,-0.003651292504358056,0.13540504263462924,19,46,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy_bin,full,,0.525051711087472,0.6067720351181192,0.5421890287922579,0.5363538797211601,0.02664041884608659,0.6017928479257242,0.5164835164835165,0,-0.0027620452502631885,0.048858114877395074,19,46,9,25,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy_bin,no_origin,,0.459605912947792,0.5395163973891274,0.4544911107004286,0.4346675382870061,0.05498183067474233,1.0062649538249933,0.30569430569430567,0,-0.0030546419362323853,0.05767514051877459,19,46,9,24,0,100,1000
block_means,Nielsen,svm,top_ten,4,Nov_7_g0,25,occupancy_bin,mean_removed,,-0.026273395187720584,-0.10538545392371455,-0.1502781548730828,-0.18881136900699594,0.1037153373843218,0.7992969130200586,0.42157842157842157,0,-0.005897356211933517,0.1371363905086226,19,46,9,25,0,100,1000
