method,monkey,source,scope,maze,session,k,feature,variant,r_HH,r_SS,r_HS,r_SH,delta,z,p,p_at_floor,null_mean,null_sd,n_H,n_S,m,d,n_degenerate,n_rounds,n_perm,reason_skipped
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy,full,0.810182068737051,0.7590187723750439,0.7989561651347834,0.8210168805665738,-0.02538610229463112,-0.8268803563138876,0.3926073926073926,0,-0.0006720767563203245,0.029888272649845414,48,16,8,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy,no_origin,0.81026722241261,0.7464711655181808,0.8135516106368612,0.8337194237795255,-0.04526632324279789,-1.5539210737517597,0.1088911088911089,0,0.0002318670185214158,0.0292796017956493,48,16,8,19,0,100,1000,
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy,mean_removed,-0.1904890012088794,-0.3560468184567878,-0.10777705293551616,-0.07141542063126538,-0.18367167304944285,-1.0773488255404347,0.3036963036963037,0,-0.0027128924431449827,0.1679667497809011,48,16,8,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy_bin,full,0.8099253936194502,0.7370984816695528,0.7977495877828743,0.8199225405338716,-0.03532412651387151,-1.220438958502325,0.21078921078921078,0,-0.00016083252602189745,0.028812005502512502,48,16,8,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy_bin,no_origin,0.7944048531162429,0.7083378136630426,0.7748822498120095,0.7984575554527819,-0.035298569242752875,-1.0912280467485096,0.26873126873126874,0,-0.0003305838989050659,0.03204461748214828,48,16,8,19,0,100,1000,
block_means,Faure,svm,top_ten,2,june_10_g0,20,occupancy_bin,mean_removed,-0.16928279380837907,-0.43444673638453685,-0.08352199036089719,-0.08759884564785989,-0.21630434709207946,-1.4174792403186718,0.14585414585414586,0,-0.00017807213147097832,0.15247226824430943,48,16,8,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_22_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=41, n_S=8; need >= 10 of each"
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy,full,0.6636595944710503,0.7013942630734675,0.6771956044674513,0.6648478496876714,0.011505201694697487,0.2202274417381445,0.8271728271728271,0,0.0008005207347633585,0.048607389140279074,36,10,5,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy,no_origin,0.6743051915723635,0.7067061053399989,0.6767189526282565,0.6656574090264978,0.01931746762880393,0.3734938872349935,0.7092907092907093,0,0.0004763048477350059,0.05044570587366671,36,10,5,19,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy,mean_removed,-0.07424767332082129,-0.12107577433105014,-0.08807324335854343,-0.14428857201134399,0.018519183859007998,0.10806903640074587,0.9110889110889111,0,0.001386318072291353,0.1585363056554319,36,10,5,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy_bin,full,0.7272405833287526,0.7125083168134259,0.7259413526352365,0.7125377815534071,0.0006348829767673925,-0.047467857436936,0.965034965034965,0,0.00259547232039332,0.04130351461998664,36,10,5,20,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy_bin,no_origin,0.7268923213310983,0.7000623728621861,0.7060389501714228,0.6952901523350894,0.012812795843386127,0.23512880914787718,0.8121878121878122,0,0.002535862191664806,0.04370767533321684,36,10,5,19,0,100,1000,
block_means,Faure,svm,top_ten,2,june_12_g0,20,occupancy_bin,mean_removed,-0.08766768214734019,-0.18258365370050966,-0.07115367334192058,-0.10760730775374333,-0.04574517737609299,-0.3541839236745559,0.7362637362637363,0,0.010886402592721894,0.15989314077634748,36,10,5,20,0,100,1000,
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_24_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=47, n_S=2; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_8_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=43, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_28_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=63, n_S=0; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_29_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_16_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=40, n_S=6; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy,full,0.38177008340227514,0.7647648209111894,0.4793950446987461,0.4565237222682871,0.10530806867321563,1.653571046330781,0.0919080919080919,0,0.0017977471968865148,0.06259804905632273,53,11,5,20,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy,no_origin,0.300315766306466,0.7837696065225199,0.4424161807677205,0.43227820484846385,0.10469549360640074,1.5847490141071037,0.10589410589410589,0,0.001521850671416567,0.06510409031118115,53,11,5,19,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy,mean_removed,-0.11406062698643765,0.38750904772632483,-0.10517991029364988,-0.11144532902138461,0.24503683002746085,1.9313480488409918,0.057942057942057944,0,0.0031536392053228344,0.12524060123046848,53,11,5,20,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy_bin,full,0.4624681027438132,0.7199260869951886,0.5485725523408628,0.5287609190862287,0.052530359155955164,0.9010443510065813,0.36163836163836166,0,0.0023384826894420666,0.055704113133213,53,11,5,20,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy_bin,no_origin,0.4099381783462032,0.7286427766759489,0.5268051174387145,0.5054558527294892,0.05315999242697422,0.8398392227992089,0.3876123876123876,0,0.0019898604549113876,0.060928485575502504,53,11,5,19,0,100,1000,
block_means,Faure,svm,top_ten,3,june_09_09_g0,20,occupancy_bin,mean_removed,-0.13097820345853306,0.27961327382525264,-0.11235232055880719,-0.09916518227227923,0.180076286598903,1.3946323944144434,0.16983016983016982,0,0.005650392149932571,0.12506944134350592,53,11,5,20,0,100,1000,
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_18_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=60, n_S=5; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_10_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=52, n_S=3; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_22_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=46, n_S=7; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,3,june_12_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=53, n_S=1; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_24_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_8_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=0, n_S=49; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_28_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=9, n_S=52; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_29_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=69; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_16_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=7, n_S=51; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_09_09_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=8, n_S=63; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_18_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=1, n_S=68; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy,full,0.5808142633794414,0.6617928426632959,0.5954474170785962,0.6173539116309862,0.014902888666577407,0.30819760662821627,0.7622377622377622,0,-0.0006157702193777679,0.050352950679060864,15,63,7,20,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy,no_origin,0.5984229938487197,0.6658077874395587,0.5986951000471044,0.6266579070652145,0.019438887087979806,0.3822519333344262,0.7042957042957043,0,-0.0005045112748119073,0.05217344014148791,15,63,7,19,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy,mean_removed,-0.050735034906779344,-0.07851366211780766,-0.13794981614947052,-0.10707217688831303,0.05788664800659826,0.40415979996062273,0.6983016983016983,0,-0.0015117077572418523,0.14696750089847455,15,63,7,20,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy_bin,full,0.6711371699197796,0.7184264956404932,0.7380540136521112,0.7536867884425914,-0.05108856826721497,-1.4805805982456772,0.13286713286713286,0,-0.00015614734498166317,0.03440030281538374,15,63,7,20,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy_bin,no_origin,0.669760562700663,0.7101892893372616,0.7286213354298349,0.7429938310190363,-0.04583265720547325,-1.208673996619497,0.2177822177822178,0,-0.00033794872093905414,0.03764018139860453,15,63,7,19,0,100,1000,
block_means,Faure,svm,top_ten,4,june_10_g0,20,occupancy_bin,mean_removed,-0.3518336548817077,-0.10177386590511048,-0.08823243629068848,-0.0116035429470085,-0.1768857707745606,-1.376635897471107,0.1798201798201798,0,-0.00012061653748544066,0.1284037083166249,15,63,7,20,0,100,1000,
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_22_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=3, n_S=41; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,4,june_12_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=4, n_S=61; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy,full,0.674587766007048,0.5512814051355205,0.6354714999082396,0.5938899307461487,-0.001746129755909931,-0.009629499677793297,0.995004995004995,0,-0.0011978767582325126,0.05693473347756073,10,77,5,20,0,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy,no_origin,0.6611734896339051,0.3479270733186057,0.46061768247629886,0.4530032578345851,0.0477398113208134,0.5857991568007933,0.5254745254745254,0,0.0003091731441459966,0.08096740602307942,10,77,5,19,1,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy,mean_removed,-0.045811284747305114,-0.09536060239823906,-0.06303564187072952,-0.030885089178038772,-0.023625578048387948,-0.13338132568509406,0.8851148851148851,0,-0.0016531513209235179,0.1647339056993639,10,77,5,20,0,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy_bin,full,0.7037007831909774,0.49407100464350734,0.5888379416621722,0.578807737100458,0.015063054535927267,0.3218146132405075,0.7362637362637363,0,-0.002080763346721907,0.053272341209181756,10,77,5,20,0,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy_bin,no_origin,0.6070445209354225,0.36772416326499474,0.45985084762411615,0.4581444848279481,0.028386675874176537,0.4173058140212422,0.6663336663336663,0,-0.0010014266709170152,0.0704234198462368,10,77,5,19,1,100,1000,
block_means,Faure,svm,top_ten,5,june_24_g0,20,occupancy_bin,mean_removed,0.08483904193111798,-0.07517995729206897,-0.05450444365974547,-0.08655536506167039,0.07535944668023242,0.6219820294833346,0.5364635364635365,0,-0.0026285857636282684,0.12538631141585146,10,77,5,20,0,100,1000,
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy_bin,full,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy_bin,no_origin,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_8_g0,20,occupancy_bin,mean_removed,,,,,,,,,,,,,,,,,,"n_H=2, n_S=60; need >= 10 of each"
block_means,Faure,svm,top_ten,5,june_28_g0,20,occupancy,full,0.8224561645554113,0.8105609413712945,0.7501424000256536,0.7571411327281916,0.0628667865864303,2.17492185632354,0.03396603396603397,0,0.0007046548104677934,0.028581317344909384,24,59,12,20,0,100,1000,
block_means,Faure,svm,top_ten,5,june_28_g0,20,occupancy,no_origin,0.5962289149955982,0.6564813421817882,0.4664083738548447,0.459776433175562,0.16326272507348993,2.7499621392929385,0.014985014985014986,0,0.0018749774589115384,0.058687261656654624,24,59,12,19,1,100,1000,
