scope,monkey,space,feature_set,model,maze_a,maze_b,d,n_trials,train_bacc,cv_bacc,train_bacc_std,cv_bacc_std
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,5,5,12,213,nan,0.5023099982366425,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,6,6,12,209,nan,0.5119139194139194,nan,nan
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,2,12,289,0.6986877116594098,0.5560716013546202,0.004823187859859557,0.05896469621068009
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,3,12,297,0.6748330262551819,0.4908106863196683,0.01081059443308613,0.05349550010051441
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,4,12,306,0.681840034965035,0.563986013986014,0.010462274761878365,0.05569861426215118
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,5,12,343,0.6835319609967497,0.5178042614662333,0.012923770756394034,0.0536470921228921
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,1,6,12,339,0.7013571954361428,0.5481045270518954,0.021514090118340448,0.040087879895161306
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,2,3,12,326,0.6811330169848981,0.5315218619365043,0.02186551606034047,0.02403329918824049
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,2,4,12,335,0.6727281660949114,0.5061463693539165,0.014659830441262598,0.03253418854175978
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,2,5,12,372,0.7254185490300292,0.6447869607582603,0.010514314969533712,0.049049217707285604
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,2,6,12,368,0.6913499443290902,0.5677078631398393,0.0055426788787072126,0.035654199966933156
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,3,4,12,343,0.7002373094719652,0.5488738432226457,0.012948341913389075,0.03358090904729435
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,3,5,12,380,0.6783334738972758,0.505425768181946,0.017276912366770023,0.024370268300078417
publication,Faure,deg,"Codebook occupancy (binary), K=12",Random forest,3,6,12,376,0.6952446781078991,0.5248402716098903,0.006832385665857711,0.0397414520689628
